"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-09-30,58347,"01360","MA","Greenfield Town","Franklin","Town of Northfield",10631,208600,0.00192122958693564,-0.000957854406130268,-0.0188146754468485,0.0125387356179754,-0.00380228951861161,"2007-01","2007-Q1",220500,-0.053968253968254,"2005-12"
2016-09-30,79405,"48831","MI","Lansing","Clinton","Elsie",10632,99000,0.0050761421319797,0.00202429149797571,0.0867178924259056,0.0224457982718549,-0.018149571491422,"2006-10","2006-Q4",119900,-0.174311926605505,"2003-02"
2016-09-30,66250,"20158","VA","Washington","Loudoun","Hamilton",10633,503000,0.00159299084030267,0.000198846689202625,0.0227734851565677,0.0307576101381724,-0.00896508348168901,"2005-12","2005-Q4",599500,-0.160967472894078,"2004-12"
2016-09-30,64177,"15563","PA","Somerset","Somerset","Quemahoning Township",10634,90200,0.00222222222222222,-0.00221238938053097,0.0649350649350649,0.0170221260103516,0.00270043225905781,"2008-02","2008-Q1",97300,-0.0729701952723535,"2007-12"
2016-09-30,78415,"47032","IN","Cincinnati","Dearborn","Moores Hill",10635,108000,0.00746268656716418,-0.00460829493087558,0.0640394088669951,0.0124918653342205,-0.00363015939876599,"2005-11","2005-Q4",124500,-0.132530120481928,"2004-08"
2016-09-30,64855,"17023","PA","Harrisburg","Dauphin","Washington Township",10636,140200,0.00429799426934097,0.0174165457184325,0.0439314966492926,0.0145981928682628,0.00673352732245069,"2016-09","2016-Q3",140200,0,"2016-09"
2016-09-30,78803,"47868","IN","Bloomington","Owen","Poland",10637,76800,-0.00646830530401035,-0.0204081632653061,0.0491803278688525,0.035524315292655,-0.000519346780460062,"2005-02","2005-Q1",88900,-0.136107986501687,"2004-02"
2016-09-30,59955,"05656","VT",,"Lamoille","Town of Johnson",10638,179000,0.00392596747055524,-0.00167317345231456,0.0257879656160458,0.0214225251211364,0.0329001161389371,"2012-10","2012-Q4",183800,-0.0261153427638738,"2012-08"
2016-09-30,62268,"11796","NY","New York","Suffolk","Town of Islip",10639,318400,-0.00840859545312987,-0.00125470514429109,-0.0624263839811543,-0.015862064297485,-0.0273378016107498,"2006-04","2006-Q2",421600,-0.244781783681214,"2003-07"
2016-09-30,67076,"21849","MD","Salisbury","Wicomico","Parsonsburg",10640,147900,0.00543847722637661,0.02,0.0875,0.0166189792549816,-0.0130723665901284,"2007-05","2007-Q2",173500,-0.147550432276657,"2005-08"
2016-09-30,74750,"38313","TN","Jackson","Madison","Beech Bluff",10641,92900,-0.00747863247863248,-0.0332986472424558,0.0391498881431767,0.0203455754682738,0.00976151386100033,"2016-05","2016-Q2",97000,-0.0422680412371134,"2016-02"
2016-09-30,59976,"05679","VT","Claremont","Orange","Williamstown",10642,156700,0.00642260757867694,0.0188556566970091,0.0012779552715655,,,"2013-02","2013-Q1",168500,-0.0700296735905045,
2016-09-30,85879,"63037","MO","St. Louis","Franklin","Gerald",10643,108300,0.00744186046511628,-0.0136612021857923,-0.0199095022624434,0.006591908039425,,"2010-11","2010-Q4",118900,-0.0891505466778806,
2016-09-30,74484,"37806","TN","Knoxville","Knox","Mascot",10644,111800,0.013599274705349,0.0323176361957525,0.00720720720720721,0.0163344051606671,0.0174929177265681,"2014-05","2014-Q2",134800,-0.170623145400593,"2013-05"
2016-09-30,79742,"49425","MI","Muskegon","Muskegon","Holton",10645,101000,0.00497512437810945,0.0160965794768612,0.0542797494780793,0.0493012114552251,-0.00387645042408435,"2006-07","2006-Q3",106000,-0.0471698113207547,"2005-10"
2016-09-30,65407,"18250","PA","Allentown","Carbon","Summit Hill",10646,67200,0.0151057401812689,0.032258064516129,-0.013215859030837,-0.00556077796573873,-0.0211309555736443,"2008-03","2008-Q1",89200,-0.246636771300448,"2005-03"
2016-09-30,81561,"54113","WI","Appleton","Outagamie","Combined Locks",10647,155200,0.00388098318240621,0.0123939986953686,0.0822873082287308,0.0360713700340145,0.013592066786049,"2016-09","2016-Q3",155200,0,"2016-09"
2016-09-30,82085,"55073","MN","Minneapolis-St Paul","Washington","Scandia",10648,300500,0.0121252947120243,0.0354927636113025,0.102347762289068,0.0521082850619414,0.00246230490188992,"2007-08","2007-Q3",303600,-0.0102108036890646,"2007-04"
2016-09-30,62379,"12074","NY","Albany","Saratoga","Town of Galway",10649,194400,0.0062111801242236,0.023696682464455,0.131548311990687,0.0185855363095264,0.00255614814049521,"2016-09","2016-Q3",194400,0,"2016-09"
2016-09-30,70939,"30171","GA","Calhoun","Gordon","Fairmount",10650,142800,0.00776287932251235,0.019271948608137,0.0917431192660551,0.0429871786076104,,"2016-09","2016-Q3",142800,0,"2016-09"
2016-09-30,78389,"46989","IN","Marion","Grant","Upland",10651,106200,0.00854700854700855,0.0104662226450999,0.0925925925925926,0.0208261850377358,0.00113702178473085,"2005-07","2005-Q3",109200,-0.0274725274725275,"2004-10"
2016-09-30,91224,"76066","TX","Dallas-Fort Worth","Parker","Millsap",10652,175300,0.0028604118993135,-0.00397727272727273,0.0617807389460933,0.0611273296847561,0.0417070397114216,"2016-06","2016-Q2",176000,-0.00397727272727273,"2016-06"
2016-09-30,94972,"85539","AZ","Payson","Gila","Miami",10653,79400,0.0101781170483461,0.0352020860495437,0.0379084967320261,0.072708541941064,,"2016-09","2016-Q3",79400,0,"2016-09"
2016-09-30,71398,"31046","GA","Macon","Monroe","Juliette",10654,168000,-0.0129259694477086,-0.0266512166859791,-0.0192644483362522,0.0166320420434833,-0.00246621514119061,"2008-08","2008-Q3",178300,-0.0577678070667415,"2005-12"
2016-09-30,70784,"29940","SC","Hilton Head Island","Beaufort","Seabrook",10655,211900,-0.0185270958777212,-0.0372557928214448,-0.0230520977408944,0.0137643913839893,-0.0207748992253566,"2009-03","2009-Q1",273600,-0.225511695906433,"2005-03"
2016-09-30,90739,"75163","TX","Athens","Henderson","Trinidad",10656,203000,0.00346020761245675,0.0144927536231884,0.0594989561586639,-0.00283290672363479,,"2010-04","2010-Q2",211700,-0.0410958904109589,
2016-09-30,93393,"80442","CO",,"Grand","Fraser",10657,281400,-0.00283486888731396,-0.00177367860943597,0.0894308943089431,0.030372207399346,,"2016-04","2016-Q2",288000,-0.0229166666666667,"2016-02"
2016-09-30,63407,"14081","NY","Jamestown","Chautauqua","Hanover",10658,123500,0.0040650406504065,0.0016220600162206,0.0404380791912384,0.0435356330185341,,"2016-09","2016-Q3",123500,0,"2016-09"
2016-09-30,82179,"55327","MN","Minneapolis-St Paul","Hennepin","Dayton",10659,254700,0.00831353919239905,0.0188,0.0697186056278874,0.0543296904667645,-0.00977870322273744,"2007-03","2007-Q1",285300,-0.107255520504732,"2004-09"
2016-09-30,78536,"47334","IN","Muncie","Delaware","Daleville",10660,103400,0.00485908649173955,0.019723865877712,0.0127326150832517,0.0212079134862002,-0.012196404169082,"2005-06","2005-Q2",120300,-0.1404821280133,"2002-01"
2016-09-30,88603,"70450","LA","Bogalusa","Washington","Mount Hermon",10661,147600,0.0285714285714286,0.0165289256198347,0.179856115107914,0.0650601384558658,,"2016-09","2016-Q3",147600,0,"2016-09"
2016-09-30,70229,"28790","NC","Asheville","Henderson","Zirconia",10662,197900,0.00917899031106578,0.0259201658890617,0.0515409139213603,0.019255177408884,0.0111666171699254,"2009-05","2009-Q2",203500,-0.0275184275184275,"2009-01"
2016-09-30,78667,"47558","IN","Washington","Daviess","Montgomery",10663,157100,-0.00317258883248731,-0.0296479308214948,-0.0687611144042679,0.0279087130895554,0.0269634089420236,"2015-07","2015-Q3",169200,-0.0715130023640662,"2015-02"
2016-09-30,62201,"11719","NY","New York","Suffolk","Brookhaven",10664,347700,-0.00286779466590192,0.0280898876404494,0.127797599740512,0.0103206354587826,-0.0177510414103037,"2006-08","2006-Q3",417600,-0.167385057471264,"2004-07"
2016-09-30,79586,"49101","MI","Niles","Berrien","Baroda",10665,136600,-0.00509832483612527,-0.00146198830409357,0.0364188163884674,0.0408826730561909,-0.00209856034919109,"2008-04","2008-Q2",142900,-0.0440867739678097,"2005-12"
2016-09-30,67514,"23069","VA","Richmond","Hanover","Hanover",10666,228900,0.0026281208935611,0.004828797190518,-0.00564726324934839,0.0249131301330032,0.000569714696440071,"2015-08","2015-Q3",231800,-0.0125107851596204,"2015-07"
2016-09-30,99081,"97111","OR","Portland","Yamhill","Carlton",10667,246300,0.0177685950413223,0.0489778534923339,0.136594370096908,0.0716017272403346,0.0179292058818099,"2016-09","2016-Q3",246300,0,"2016-09"
2016-09-30,85383,"62264","IL","St. Louis","Saint Clair","New Athens",10668,102500,0.0039177277179236,-0.000974658869395711,0.0364004044489383,-0.00404793554252214,-0.0133125021374152,"2008-09","2008-Q3",123200,-0.168019480519481,"2005-09"
2016-09-30,93392,"80440","CO","Denver","Park","Fairplay",10669,261400,0.00809872734284612,0.0443467838593688,0.0850975508509755,0.0568091719086083,0.0211674714855516,"2016-09","2016-Q3",261400,0,"2016-09"
2016-09-30,67077,"21850","MD","Salisbury","Wicomico","Pittsville",10670,147400,0.00683060109289617,0.0300489168413697,0.133846153846154,0.0305656101097589,,"2016-09","2016-Q3",147400,0,"2016-09"
2016-09-30,77355,"44846","OH","Sandusky","Erie","Milan",10671,142600,0.0113475177304965,0.0120652945351313,0.0370909090909091,0.0242495928788153,-0.000280073000203829,"2005-03","2005-Q1",156600,-0.0893997445721584,"2003-01"
2016-09-30,58417,"01541","MA","Worcester","Worcester","Princeton",10672,330600,0.00823421774931381,0.0187981510015408,0.0137994480220791,0.0199554537682634,-0.00848329663787695,"2006-01","2006-Q1",366000,-0.0967213114754098,"2004-06"
2016-09-30,63930,"15148","PA","Pittsburgh","Allegheny","Wilmerding",10673,50400,0,-0.0136986301369863,0.0478170478170478,0.0206664229893689,0.003025946822097,"2008-11","2008-Q4",51900,-0.0289017341040462,"2008-07"
2016-09-30,90885,"75414","TX","Sherman","Grayson","Bells",10674,151500,0.000660501981505945,0.0160965794768612,0.181747269890796,0.0829747624520836,,"2016-09","2016-Q3",151500,0,"2016-09"
2016-09-30,90887,"75416","TX","Paris","Lamar","Blossom",10675,71700,0,0.00702247191011236,0.0331412103746398,0.00887882759058045,-0.00914601361817602,"2006-01","2006-Q1",81000,-0.114814814814815,"2004-09"
2016-09-30,78462,"47143","IN","Louisville/Jefferson County","Clark","Memphis",10676,143800,0.00700280112044818,0.00912280701754386,-0.0130404941660947,0.0130101544593337,,"2015-08","2015-Q3",147000,-0.0217687074829932,"2015-06"
2016-09-30,77945,"46065","IN","Frankfort","Clinton","Rossville",10677,131900,0.00533536585365854,0.000758725341426404,-0.0294334069168506,0.0232164056795796,0.00668353059515914,"2016-01","2016-Q1",139700,-0.0558339298496779,"2015-08"
2016-09-30,62632,"12520","NY","New York","Orange","Cornwall on Hudson",10678,250100,0.00562927221552071,0.0121408336705787,-0.00911251980982567,-0.0103842138893977,-0.0350697658595627,"2007-01","2007-Q1",359700,-0.304698359744231,"2003-07"
2016-09-30,78190,"46573","IN","Elkhart","Elkhart","Wakarusa",10679,145000,0.0247349823321555,0.0283687943262411,-0.0281501340482574,0.026540712645293,0.00474205851532949,"2015-11","2015-Q4",149900,-0.0326884589726484,"2015-07"
2016-09-30,60126,"06069","CT","Torrington","Litchfield","Sharon",10680,368900,-0.0120514193893948,-0.0191438447221484,0.0221668052091992,-0.0024754110984303,-0.0257793873379546,"2007-07","2007-Q3",485400,-0.240008240626288,"2004-07"
2016-09-30,78105,"46349","IN","Chicago","Newton","Lake Village",10681,139600,0.00143472022955524,0.0227106227106227,0.0294985250737463,0.0112587616675475,-0.00064242340221865,"2013-03","2013-Q1",152100,-0.0821827744904668,"2012-11"
2016-09-30,79299,"48637","MI","Saginaw","Saginaw","Merrill",10682,94400,0.00425531914893617,0.00962566844919786,0.0117899249732047,0.00625993216252296,-0.00434355819162469,"2005-11","2005-Q4",109800,-0.140255009107468,"2001-08"
2016-09-30,67980,"24092","VA","Roanoke","Franklin","Gladehill",10683,156800,0.00512820512820513,0.00965872504829363,-0.00444444444444444,0.0224867231555594,-0.00387039990885296,"2008-07","2008-Q3",172000,-0.0883720930232558,"2005-10"
2016-09-30,65111,"17563","PA","Lancaster","Lancaster","Fulton",10684,196400,0.00357690342360756,0.0123711340206186,0.0134158926728586,0.012031315107266,-0.00285683430907568,"2008-08","2008-Q3",214800,-0.0856610800744879,"2006-04"
2016-09-30,78690,"47598","IN","Jasper","Pike","Winslow",10685,62900,-0.00316957210776545,-0.0323076923076923,0.0396694214876033,0.0146095735502827,-0.00673860041128638,"2005-02","2005-Q1",82500,-0.237575757575758,
2016-09-30,59773,"05033","VT","Claremont","Orange","Town of Bradford",10686,161900,-0.00184956843403206,0.0099812850904554,0.0512987012987013,,,"2013-07","2013-Q3",163700,-0.0109957238851558,"2013-07"
2016-09-30,75916,"41092","KY","Cincinnati","Boone","Verona",10687,176400,0.0126291618828932,0.0400943396226415,0.0888888888888889,0.0216305302722659,0.0283341892359612,"2016-09","2016-Q3",176400,0,"2016-09"
2016-09-30,70487,"29450","SC","Charleston","Berkeley","Huger",10688,179400,0.00391717963066592,0.0124153498871332,0.04,0.0337029844650962,0.007853957019063,"2007-10","2007-Q4",187500,-0.0432,"2007-07"
2016-09-30,98633,"96114","CA","Susanville","Lassen","Janesville",10689,217300,0.00415896487985213,0.053831231813773,0.0620723362658847,0.0545737232722474,-0.027369110836289,"2005-07","2005-Q3",313500,-0.306858054226475,"2004-01"
2016-09-30,77242,"44626","OH","Canton","Stark","East Sparta",10690,105700,0,-0.00188857412653447,0.00666666666666667,0.0368627691051284,0.00249365418179193,"2016-03","2016-Q1",109300,-0.0329368709972553,"2015-11"
2016-09-30,73807,"36273","AL",,"Cleburne","Ranburne",10691,128100,-0.00388802488335925,-0.00466200466200466,0.356991525423729,0.0607185184566708,0.000391160282439129,"2006-07","2006-Q3",129100,-0.00774593338497289,"2006-05"
2016-09-30,86317,"64070","MO","Kansas City","Jackson","Lone Jack",10692,213400,0.00281954887218045,0.0161904761904762,0.0910020449897751,0.0607525966817331,,"2016-09","2016-Q3",213400,0,"2016-09"
2016-09-30,72842,"33827","FL","Lakeland","Polk","Babson Park",10693,142900,0.00210378681626928,0.0221745350500715,0.0752445447705041,0.0484425205141299,-0.022272299039641,"2006-07","2006-Q3",180200,-0.206992230854606,"2005-06"
2016-09-30,82437,"55768","MN","Duluth","Saint Louis","Mountain Iron",10694,117100,0.0182608695652174,0.0399644760213144,0.129218900675024,0.0124041464811755,0.0347688746650139,"2016-09","2016-Q3",117100,0,"2016-09"
2016-09-30,79750,"49435","MI","Grand Rapids","Ottawa","Marne",10695,184900,0.00927947598253275,0.0260821309655938,0.0675519630484989,0.0576649220396239,0.00291253145467074,"2016-09","2016-Q3",184900,0,"2016-09"
2016-09-30,69274,"27283","NC",,"Guilford","Julian",10696,135700,0.00817236255572065,0.0264750378214826,0.0568535825545171,0.0230271060605673,,"2016-09","2016-Q3",135700,0,"2016-09"
2016-09-30,82045,"55020","MN","Minneapolis-St Paul","Scott","Elko New Market",10697,311700,0.0103727714748784,0.0345170925987388,0.0770559778852799,0.0666969385120955,-0.00679691566254714,"2005-12","2005-Q4",341300,-0.0867272194550249,"2004-03"
2016-09-30,81515,"53956","WI","Beaver Dam","Dodge","Randolph",10698,123400,0.0073469387755102,0.0249169435215947,0.0767888307155323,0.0281634843722323,-0.00120750094935207,"2005-07","2005-Q3",127300,-0.0306362922230951,"2005-04"
2016-09-30,81862,"54738","WI","Eau Claire","Eau Claire","Eleva",10699,195400,0.00462724935732648,0.00669757856774858,0.00411099691675231,0.0459341216210036,0.0172392195903843,"2016-04","2016-Q2",195700,-0.00153295861011753,"2016-04"
2016-09-30,87223,"66542","KS","Topeka","Shawnee","Tecumseh",10700,151900,-0.00262639527248851,0.00396563119629874,0.0326308633582597,0.00836936824650669,,"2014-09","2014-Q3",163600,-0.0715158924205379,"2013-10"
2016-09-30,63146,"13480","NY","Utica","Oneida","Sangerfield",10701,114500,0.0114840989399293,0.0278276481149013,0.0572483841181902,0.0311902540551681,0.032821085379791,"2016-09","2016-Q3",114500,0,"2016-09"
2016-09-30,64367,"15926","PA","Somerset","Somerset","Central City",10702,75800,0.00397350993377483,0.0160857908847185,0.00132100396301189,0.00866399114704297,0.00856988553997495,"2010-08","2010-Q3",77200,-0.0181347150259067,"2010-07"
2016-09-30,70988,"30259","GA","Atlanta","Coweta","Moreland",10703,166500,0.00240818783865141,0.0208461066830166,0.0551330798479087,0.0473751944212337,0.0156871017155822,"2016-09","2016-Q3",166500,0,"2016-09"
2016-09-30,81135,"53004","WI","Milwaukee","Ozaukee","Town of Belgium",10704,195000,0.0119356512714063,0.0246978455070941,0.0140405616224649,0.0168161478219546,0.00549587084121228,"2007-11","2007-Q4",202700,-0.0379871731623088,"2007-08"
2016-09-30,60573,"07064","NJ","New York","Middlesex","Woodbridge Township",10705,260100,0.00657894736842105,0.00308522946394138,-0.0184905660377358,0.0123642023222572,-0.0226593088487594,"2006-05","2006-Q2",332000,-0.216566265060241,"2004-03"
2016-09-30,74250,"37219","TN","Nashville","Davidson","Nashville",10706,298700,-0.00466511162945685,0.00741989881956155,0.128021148036254,0.10685086051706,0.0646161024561021,"2016-07","2016-Q3",300400,-0.00565912117177097,"2016-07"
2016-09-30,65451,"18372","PA","East Stroudsburg","Monroe","Pocono Township",10707,149600,0.00200937709310114,0.00200937709310114,-0.00200133422281521,-0.0235132883022419,-0.0450476739923592,"2007-02","2007-Q1",238800,-0.373534338358459,"2002-10"
2016-09-30,77576,"45314","OH","Dayton","Greene","Cedarville",10708,149500,-0.000668449197860962,-0.00466045272969374,0.0170068027210884,0.005577059762643,0.00544378499811748,"2004-02","2004-Q1",165000,-0.0939393939393939,
2016-09-30,69964,"28454","NC","Jacksonville","Onslow","Maple Hill",10709,120500,0.00752508361204013,0.0264054514480409,-0.0195280716029292,-0.026897308735173,-0.0038189597276751,"2009-11","2009-Q4",141300,-0.147204529370134,"2006-05"
2016-09-30,78812,"47879","IN","Terre Haute","Sullivan","Shelburn",10710,62400,0,-0.00636942675159236,0.031404958677686,0.0207872548174259,-0.00942800100107866,"2005-02","2005-Q1",82800,-0.246376811594203,
2016-09-30,65350,"18076","PA","Philadelphia","Montgomery","Red Hill",10711,199900,0,0,0.025654181631606,0.00364124131513166,-0.00812869961859342,"2007-12","2007-Q4",230300,-0.132001736864959,"2005-06"
2016-09-30,64876,"17045","PA","Harrisburg","Perry","Liverpool Township",10712,152900,-0.00390879478827362,0.00990752972258917,0.114431486880466,0.0237023857317449,0.0236752695393911,"2016-08","2016-Q3",153500,-0.00390879478827362,"2016-07"
2016-09-30,79664,"49283","MI","Jackson","Jackson","Spring Arbor",10713,147700,0.00956937799043062,0.0242718446601942,0.0868285504047093,0.0394844175885507,-0.00154401723288833,"2006-06","2006-Q2",151800,-0.0270092226613966,"2005-11"
2016-09-30,61029,"08247","NJ","Ocean City","Cape May","Stone Harbor",10714,1221100,-0.00415919099657478,-0.0237448033258714,0.00867338509829836,0.028274312684647,-0.0155097324163208,"2006-02","2006-Q1",1490000,-0.180469798657718,"2005-03"
2016-09-30,99729,"98340","WA","Bremerton","Kitsap","Hansville",10715,399800,0.00934107548598839,0.0282921810699588,0.104114885390776,0.0491665312369953,-0.00707074270451136,"2006-06","2006-Q2",433300,-0.0773136395107316,"2005-11"
2016-09-30,79630,"49246","MI","Jackson","Jackson","Horton",10716,149500,0.00537995965030262,0.014246947082768,0.036754507628294,0.0315404069704375,0.00326870652754119,"2006-02","2006-Q1",155700,-0.039820166987797,"2005-05"
2016-09-30,84872,"61273","IL","Davenport","Henry","Orion",10717,136300,0.000734214390602056,-0.00800582241630277,-0.00365497076023392,0.00750271686850978,0.00622400208537965,"2014-09","2014-Q3",140000,-0.0264285714285714,"2014-07"
2016-09-30,77950,"46071","IN","Indianapolis","Boone","Thorntown",10718,129300,-0.0030840400925212,-0.0513573000733676,-0.0485651214128035,0.0108634343670515,0,"2016-01","2016-Q1",140100,-0.0770877944325482,"2014-02"
2016-09-30,72065,"32564","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Holt",10719,124100,0.0114099429502853,0.0180475799835931,0.0402347024308466,0.0149949009532515,-0.0192980383552824,"2005-11","2005-Q4",167900,-0.260869565217391,"2004-12"
2016-09-30,59171,"03608","NH","Keene","Cheshire","Walpole",10720,241700,-0.00165220983064849,0.0146935348446683,0.0723158828748891,-0.00553374368503401,0.00397464281808291,"2009-02","2009-Q1",256600,-0.0580670303975058,"2008-04"
2016-09-30,95127,"86017","AZ","Flagstaff","Coconino","Munds Park",10721,275700,0.00730727073438071,0.0222469410456062,0.076953125,0.0522682066840789,-0.0259468658519405,"2006-07","2006-Q3",359100,-0.232247284878864,"2005-07"
2016-09-30,95794,"89085","NV","Las Vegas","Clark","North Las Vegas",10722,277600,0.00798838053740015,0.0220913107511046,0.0285290848462393,0.10021424313681,-0.0406531023976016,"2006-03","2006-Q1",431300,-0.35636447948064,"2004-01"
2016-09-30,60243,"06280","CT","Worcester","Windham","Windham",10723,174900,0.00286697247706422,0.00459506031016657,0.00459506031016657,-0.0152826945018824,-0.0260792721526243,"2007-06","2007-Q2",231600,-0.244818652849741,"2003-10"
2016-09-30,85037,"61536","IL","Peoria","Peoria","Hanna City",10724,128100,0.00549450549450549,0.00707547169811321,-0.0221374045801527,0.00815847112091994,0.00799049878057767,"2015-10","2015-Q4",131900,-0.0288097043214556,"2015-06"
2016-09-30,63254,"13730","NY",,"Chenango","Town of Afton",10725,92200,-0.0212314225053079,-0.040582726326743,-0.00324324324324324,-0.00617462595841878,0.01117819806706,"2011-01","2011-Q1",98800,-0.0668016194331984,"2010-08"
2016-09-30,77257,"44643","OH","Canton","Stark","Magnolia",10726,123300,-0.00242718446601942,0,0.0309364548494983,0.0312824279516621,0.0146601104318911,"2016-08","2016-Q3",123600,-0.00242718446601942,"2016-06"
2016-09-30,72201,"32767","FL","Orlando","Lake","Paisley",10727,111700,-0.0132508833922261,-0.0517826825127335,-0.131415241057543,0.0309721013136754,-0.0195634235643843,"2007-01","2007-Q1",137500,-0.187636363636364,"2005-06"
2016-09-30,59097,"03278","NH","Concord","Merrimack","Warner",10728,220000,0.00364963503649635,0.0133578995854445,0.0348071495766698,0.0189393779222728,-0.00632009478598883,"2006-04","2006-Q2",240200,-0.0840965861781848,"2005-02"
2016-09-30,78031,"46216","IN","Indianapolis","Marion","Lawrence",10729,143500,0.00560616678346181,0.0155697098372258,-0.0515532055518837,-0.00453689326138007,-0.0119918996651467,"2007-07","2007-Q3",169400,-0.152892561983471,
2016-09-30,77147,"44402","OH","Youngstown","Trumbull","Bristolville",10730,115200,0.004359197907585,0.00699300699300699,0.0185676392572944,0.0268624253467644,0.000347886936261865,"2006-03","2006-Q1",119300,-0.0343671416596815,"2004-11"
2016-09-30,88462,"70079","LA","New Orleans","Saint Charles","Norco",10731,138100,0.00509461426491994,0.0321375186846039,0.00876552227903579,0.0175411808963606,0.011072731998111,"2014-08","2014-Q3",141400,-0.0233380480905233,"2014-06"
2016-09-30,79601,"49125","MI","Niles","Berrien","Shorewood-Tower Hills-Harbert",10732,197600,0.0159383033419023,0.101449275362319,0.0334728033472803,0.00327071581407212,,"2010-09","2010-Q3",220300,-0.103041307308216,"2010-04"
2016-09-30,74328,"37356","TN","Chattanooga","Marion","Monteagle",10733,173400,0.0254287403903016,0.1101152368758,0.159866220735786,0.0335853658442427,0.0209719487795972,"2010-02","2010-Q1",184200,-0.0586319218241042,"2009-11"
2016-09-30,78178,"46553","IN","Elkhart","Elkhart","New Paris",10734,150400,0.0217391304347826,0.0379572118702554,-0.00463269358041032,0.0388559739149148,,"2015-11","2015-Q4",152400,-0.0131233595800525,"2015-08"
2016-09-30,100008,"98857","WA","Moses Lake","Grant","Warden",10735,83800,0.0169902912621359,0.0554156171284635,-0.0289687137891078,0.013669668007487,,"2015-07","2015-Q3",89200,-0.0605381165919283,"2014-12"
2016-09-30,58296,"01223","MA","Pittsfield","Berkshire","Becket",10736,222100,0.00452284034373587,0.00817067635043123,0.0253924284395199,0.00830755617016177,-0.00755562520111941,"2006-09","2006-Q3",239600,-0.0730383973288815,"2006-02"
2016-09-30,99904,"98601","WA","Portland","Clark","Amboy",10737,367500,0.0110041265474553,0.0482030804335425,0.140595903165736,0.0807046322118443,0.00491965388083249,"2016-09","2016-Q3",367500,0,"2016-09"
2016-09-30,65224,"17859","PA","Bloomsburg","Columbia","Orange Township",10738,140400,0.0144508670520231,0.033112582781457,0.0636363636363636,0.0263153069832673,0.0182254542579947,"2010-02","2010-Q1",142700,-0.0161177295024527,"2010-01"
2016-09-30,73087,"34289","FL","North Port-Sarasota-Bradenton","Sarasota","North Port",10739,197100,-0.0020253164556962,0.00663942798774259,0.0608180839612487,0.101232979833498,-0.020556061682109,"2006-01","2006-Q1",259200,-0.239583333333333,"2005-02"
2016-09-30,77167,"44428","OH","Youngstown","Trumbull","Kinsman",10740,94900,-0.00315126050420168,-0.00105263157894737,0.028169014084507,0.0215589575208432,-0.00371636142794085,"2006-04","2006-Q2",103900,-0.0866217516843118,"2003-11"
2016-09-30,70119,"28669","NC","North Wilkesboro","Wilkes","Roaring River",10741,113200,-0.0299914310197087,-0.0471380471380471,0.095837366892546,0.0303110609317441,0.00726050524278676,"2009-03","2009-Q1",126900,-0.10795902285264,"2008-12"
2016-09-30,60826,"07838","NJ","Allentown","Warren","Liberty Township",10742,272400,0.00405455215628456,0.0022075055187638,0.0525502318392581,0.0104520667819998,-0.0254484912104714,"2007-05","2007-Q2",352600,-0.227453204764606,"2003-10"
2016-09-30,78345,"46929","IN","Lafayette-West Lafayette","Carroll","Flora",10743,84500,0,0.0107655502392344,0.014405762304922,0.0450219269076171,0.000236995014413877,"2005-09","2005-Q3",99000,-0.146464646464646,"2003-11"
2016-09-30,73192,"34737","FL","Orlando","Lake","Howey in the Hills",10744,230700,0.00610553859572612,0.0113985094256905,0.00304347826086957,0.0392541352098659,-0.0346070200958507,"2006-10","2006-Q4",330200,-0.301332525741975,"2005-01"
2016-09-30,71647,"31744","GA","Moultrie","Colquitt","Doerun",10745,94200,-0.00317460317460317,-0.0125786163522013,0.0150862068965517,0.016263260098532,0.00193118262935355,"2008-03","2008-Q1",105700,-0.10879848628193,"2006-11"
2016-09-30,95072,"85736","AZ","Tucson","Pima","Three Points",10746,140500,-0.00213068181818182,0.00572655690765927,0.0453869047619048,0.0421398877435697,-0.0377772366246687,"2007-05","2007-Q2",211200,-0.334753787878788,"2004-10"
2016-09-30,79649,"49266","MI","Hillsdale","Hillsdale","Osseo",10747,125300,0.0104838709677419,0.00885668276972625,0.0820379965457686,0.0705690242514867,0.00152914299172946,"2006-07","2006-Q3",125500,-0.00159362549800797,"2006-07"
2016-09-30,58772,"02464","MA","Boston","Middlesex","Newton",10748,600700,0.00924059139784946,0.0247355851245309,0.0305369703208097,0.0858126874572427,0.0270238754836922,"2016-09","2016-Q3",600700,0,"2016-09"
2016-09-30,58910,"02807","RI","Providence","Washington","New Shoreham",10749,976100,-0.00316584967320261,-0.0186991052578667,-0.0813176470588235,-0.00396829885241601,-0.0181658216273375,"2007-06","2007-Q2",1199400,-0.186176421544105,"2004-10"
2016-09-30,74626,"38066","TN","Memphis","Fayette","Rossville",10750,198200,0.0366108786610879,0.095632946379215,0.0866228070175439,0.0305661021885086,,"2016-09","2016-Q3",198200,0,"2016-09"
2016-09-30,79559,"49072","MI","Sturgis","Saint Joseph","Mendon",10751,109400,0.0224299065420561,0.0379506641366224,0.065238558909445,0.0724883635064293,0.0090245482883804,"2016-09","2016-Q3",109400,0,"2016-09"
